ensg	biotype	symbol	chrom
ENSG00000302940	lncRNA	ENSG00000302940	chr19
ENSG00000277562	transcribed_processed_pseudogene	ENSG00000277562	chr19
ENSG00000302922	lncRNA	ENSG00000302922	chr19
ENSG00000207265	misc_RNA	Y_RNA	chr19
ENSG00000196214	protein_coding	ZNF766	chr19
ENSG00000208002	miRNA	MIR643	chr19
ENSG00000269102	lncRNA	ENSG00000269102	chr19
ENSG00000198464	protein_coding	ZNF480	chr19
ENSG00000269535	lncRNA	ENSG00000269535	chr19
ENSG00000167554	protein_coding	ZNF610	chr19
ENSG00000221923	protein_coding	ZNF880	chr19
ENSG00000269834	lncRNA	ZNF528-AS1	chr19
ENSG00000277977	unprocessed_pseudogene	ENSG00000277977	chr19
ENSG00000167555	protein_coding	ZNF528	chr19
ENSG00000269776	processed_pseudogene	DPPA5P1	chr19
ENSG00000198633	protein_coding	ZNF534	chr19
ENSG00000258405	protein_coding	ZNF578	chr19
ENSG00000288253	lncRNA	ENSG00000288253	chr19
ENSG00000278543	unprocessed_pseudogene	ENSG00000278543	chr19
ENSG00000269349	lncRNA	ENSG00000269349	chr19
ENSG00000198482	protein_coding	ZNF808	chr19
ENSG00000167562	protein_coding	ZNF701	chr19
ENSG00000289102	lncRNA	ENSG00000289102	chr19
ENSG00000242255	transcribed_unprocessed_pseudogene	RPL39P34	chr19
ENSG00000268886	lncRNA	ENSG00000268886	chr19
ENSG00000290721	lncRNA	ENSG00000290721	chr19
ENSG00000123870	transcribed_unprocessed_pseudogene	ZNF137P	chr19
ENSG00000269825	protein_coding	ENSG00000269825	chr19
ENSG00000268970	lncRNA	ENSG00000268970	chr19
ENSG00000290073	lncRNA	ENSG00000290073	chr19
ENSG00000167766	protein_coding	ZNF83	chr19
ENSG00000288953	lncRNA	ENSG00000288953	chr19
ENSG00000296501	lncRNA	ENSG00000296501	chr19
ENSG00000213020	protein_coding	ZNF611	chr19
ENSG00000189190	protein_coding	ZNF600	chr19
ENSG00000303330	lncRNA	ENSG00000303330	chr19
ENSG00000198538	protein_coding	ZNF28	chr19
ENSG00000255875	processed_pseudogene	PABPN1P2	chr19
ENSG00000204604	protein_coding	ZNF468	chr19
ENSG00000308994	lncRNA	ENSG00000308994	chr19
ENSG00000182986	protein_coding	ZNF320	chr19
ENSG00000283695	unprocessed_pseudogene	ENSG00000283695	chr19
ENSG00000306366	lncRNA	ENSG00000306366	chr19
ENSG00000213793	protein_coding	ZNF888	chr19
ENSG00000269646	lncRNA	ZNF888-AS1	chr19
ENSG00000293246	lncRNA	ZNF321P	chr19
ENSG00000221874	protein_coding	ZNF816-ZNF321P	chr19
ENSG00000213801	transcribed_processed_pseudogene	ZNF321P	chr19
ENSG00000306382	lncRNA	ENSG00000306382	chr19
ENSG00000180257	protein_coding	ZNF816	chr19
ENSG00000269082	lncRNA	ENSG00000269082	chr19
ENSG00000306352	lncRNA	ENSG00000306352	chr19
ENSG00000293317	lncRNA	ZNF702P	chr19
ENSG00000242779	transcribed_processed_pseudogene	ZNF702P	chr19
ENSG00000268282	processed_pseudogene	ARPC1AP2	chr19
ENSG00000267943	lncRNA	ENSG00000267943	chr19
ENSG00000269526	protein_coding	ERVV-1	chr19
ENSG00000268964	protein_coding	ERVV-2	chr19
ENSG00000306331	lncRNA	ENSG00000306331	chr19
ENSG00000170949	protein_coding	ZNF160	chr19
ENSG00000306396	lncRNA	ENSG00000306396	chr19
ENSG00000170954	protein_coding	ZNF415	chr19
ENSG00000197937	protein_coding	ZNF347	chr19
ENSG00000299075	lncRNA	ENSG00000299075	chr19
ENSG00000197497	protein_coding	ZNF665	chr19
ENSG00000268842	lncRNA	ENSG00000268842	chr19
ENSG00000291131	lncRNA	ENSG00000291131	chr19
ENSG00000269001	transcribed_unprocessed_pseudogene	ZNF818P	chr19
ENSG00000267809	processed_pseudogene	NDUFV2P1	chr19
ENSG00000197928	protein_coding	ZNF677	chr19
ENSG00000269288	lncRNA	ENSG00000269288	chr19
ENSG00000196131	protein_coding	VN1R2	chr19
ENSG00000228567	protein_coding	VN1R4	chr19
ENSG00000269758	lncRNA	ENSG00000269758	chr19
ENSG00000189348	protein_coding	FAM90A27P	chr19
ENSG00000293247	lncRNA	BIRC8	chr19
ENSG00000163098	transcribed_processed_pseudogene	BIRC8	chr19
ENSG00000290987	lncRNA	ENSG00000290987	chr19
ENSG00000269118	transcribed_unprocessed_pseudogene	FAM90A28P	chr19
ENSG00000174677	unitary_pseudogene	VN1R6P	chr19
ENSG00000213799	protein_coding	ZNF845	chr19
ENSG00000203326	protein_coding	ZNF525	chr19
ENSG00000241069	transcribed_processed_pseudogene	ENSG00000241069	chr19
ENSG00000196417	protein_coding	ZNF765	chr19
ENSG00000239912	processed_pseudogene	RPL39P36	chr19
ENSG00000299888	lncRNA	ENSG00000299888	chr19
ENSG00000249435	processed_pseudogene	ENSG00000249435	chr19
ENSG00000293185	lncRNA	TPM3P9	chr19
ENSG00000160336	protein_coding	ZNF761	chr19
ENSG00000287608	lncRNA	ENSG00000287608	chr19
ENSG00000241015	transcribed_processed_pseudogene	TPM3P9	chr19
ENSG00000299906	lncRNA	ENSG00000299906	chr19
ENSG00000198346	protein_coding	ZNF813	chr19
ENSG00000250731	processed_pseudogene	TPM3P6	chr19
ENSG00000241434	transcribed_processed_pseudogene	ENSG00000241434	chr19
ENSG00000293186	lncRNA	ENSG00000293186	chr19
ENSG00000213777	transcribed_processed_pseudogene	ENSG00000213777	chr19
ENSG00000274892	unprocessed_pseudogene	ENSG00000274892	chr19
ENSG00000130844	protein_coding	ZNF331	chr19
ENSG00000290755	lncRNA	ENSG00000290755	chr19
ENSG00000268864	transcribed_unprocessed_pseudogene	ENSG00000268864	chr19
ENSG00000204595	protein_coding	DPRX	chr19
ENSG00000269608	processed_pseudogene	OSTCP3	chr19
ENSG00000242668	misc_RNA	RN7SL317P	chr19
ENSG00000269842	lncRNA	ENSG00000269842	chr19
ENSG00000200393	snRNA	RNU6-698P	chr19
ENSG00000270347	unprocessed_pseudogene	ENSG00000270347	chr19
ENSG00000207645	miRNA	MIR512-1	chr19
ENSG00000207644	miRNA	MIR512-2	chr19
ENSG00000221017	miRNA	MIR1323	chr19
ENSG00000207869	miRNA	MIR498	chr19
ENSG00000207599	miRNA	MIR520E	chr19
ENSG00000207616	miRNA	MIR515-1	chr19
ENSG00000207810	miRNA	MIR519E	chr19
ENSG00000283540	miRNA	MIR520F	chr19
ENSG00000207615	miRNA	MIR515-2	chr19
ENSG00000207788	miRNA	MIR519C	chr19
ENSG00000221421	miRNA	MIR1283-1	chr19
ENSG00000207594	miRNA	MIR520A	chr19
ENSG00000207580	miRNA	MIR526B	chr19
ENSG00000207825	miRNA	MIR519B	chr19
ENSG00000207711	miRNA	MIR525	chr19
ENSG00000283455	miRNA	MIR523	chr19
ENSG00000207706	miRNA	MIR518F	chr19
ENSG00000207722	miRNA	MIR520B	chr19
ENSG00000207862	miRNA	MIR518B	chr19
ENSG00000207629	miRNA	MIR526A1	chr19
ENSG00000207738	miRNA	MIR520C	chr19
ENSG00000283490	miRNA	MIR518C	chr19
ENSG00000283289	miRNA	MIR524	chr19
ENSG00000207734	miRNA	MIR517A	chr19
ENSG00000207981	miRNA	MIR519D	chr19
ENSG00000207549	miRNA	MIR521-2	chr19
ENSG00000251843	snRNA	RNU6-803P	chr19
ENSG00000207735	miRNA	MIR520D	chr19
ENSG00000207837	miRNA	MIR517B	chr19
ENSG00000207799	miRNA	MIR520G	chr19
ENSG00000207925	miRNA	MIR516B2	chr19
ENSG00000211532	miRNA	MIR526A2	chr19
ENSG00000207987	miRNA	MIR518E	chr19
ENSG00000207803	miRNA	MIR518A1	chr19
ENSG00000252734	snRNA	RNU6-980P	chr19
ENSG00000283330	miRNA	MIR518D	chr19
ENSG00000207946	miRNA	MIR516B1	chr19
ENSG00000207699	miRNA	MIR518A2	chr19
ENSG00000207838	miRNA	MIR517C	chr19
ENSG00000207861	miRNA	MIR520H	chr19
ENSG00000252025	snRNA	RNU6-982P	chr19
ENSG00000207634	miRNA	MIR521-1	chr19
ENSG00000252191	snRNA	RNU6-751P	chr19
ENSG00000283685	miRNA	MIR522	chr19
ENSG00000207992	miRNA	MIR519A1	chr19
ENSG00000207979	miRNA	MIR527	chr19
ENSG00000207767	miRNA	MIR516A1	chr19
ENSG00000221548	miRNA	MIR1283-2	chr19
ENSG00000252063	snRNA	RNU6-1041P	chr19
ENSG00000207620	miRNA	MIR516A2	chr19
ENSG00000284362	miRNA	MIR519A2	chr19
ENSG00000252979	snRNA	RNU6-165P	chr19
ENSG00000237589	processed_pseudogene	HMGN1P32	chr19
ENSG00000229000	processed_pseudogene	SEPTIN7P8	chr19
ENSG00000293846	lncRNA	ENSG00000293846	chr19
ENSG00000238150	transcribed_processed_pseudogene	ENSG00000238150	chr19
ENSG00000269564	lncRNA	ENSG00000269564	chr19
ENSG00000269877	lncRNA	ENSG00000269877	chr19
ENSG00000199031	miRNA	MIR371A	chr19
ENSG00000284568	miRNA	MIR371B	chr19
ENSG00000199095	miRNA	MIR372	chr19
ENSG00000199143	miRNA	MIR373	chr19
ENSG00000142405	protein_coding	NLRP12	chr19
ENSG00000305907	lncRNA	ENSG00000305907	chr19
ENSG00000228323	lncRNA	MYADM-AS1	chr19
ENSG00000179820	protein_coding	MYADM	chr19
ENSG00000232220	lncRNA	MYADM-AS2	chr19
ENSG00000299481	lncRNA	ENSG00000299481	chr19
ENSG00000126583	protein_coding	PRKCG	chr19
ENSG00000307001	lncRNA	ENSG00000307001	chr19
ENSG00000105605	protein_coding	CACNG7	chr19
ENSG00000304583	lncRNA	ENSG00000304583	chr19
ENSG00000142408	protein_coding	CACNG8	chr19
ENSG00000284583	miRNA	MIR935	chr19
ENSG00000130433	protein_coding	CACNG6	chr19
ENSG00000297499	lncRNA	ENSG00000297499	chr19
ENSG00000276206	unprocessed_pseudogene	ENSG00000276206	chr19
ENSG00000189068	protein_coding	VSTM1	chr19
ENSG00000248385	protein_coding	TARM1	chr19
ENSG00000170909	protein_coding	OSCAR	chr19
ENSG00000170906	protein_coding	NDUFA3	chr19
ENSG00000105619	protein_coding	TFPT	chr19
ENSG00000105618	protein_coding	PRPF31	chr19
ENSG00000237017	lncRNA	PRPF31-AS1	chr19
ENSG00000088038	protein_coding	CNOT3	chr19
ENSG00000105617	protein_coding	LENG1	chr19
ENSG00000167608	protein_coding	TMC4	chr19
ENSG00000125505	protein_coding	MBOAT7	chr19
ENSG00000170892	protein_coding	TSEN34	chr19
ENSG00000223660	lncRNA	ENSG00000223660	chr19
ENSG00000170889	protein_coding	RPS9	chr19
ENSG00000300077	lncRNA	ENSG00000300077	chr19
ENSG00000300100	lncRNA	ENSG00000300100	chr19
ENSG00000224579	unprocessed_pseudogene	ENSG00000224579	chr19
ENSG00000300027	lncRNA	ENSG00000300027	chr19
ENSG00000204577	protein_coding	LILRB3	chr19
ENSG00000269524	lncRNA	ENSG00000269524	chr19
ENSG00000235081	processed_pseudogene	ENSG00000235081	chr19
ENSG00000244482	protein_coding	LILRA6	chr19
ENSG00000249189	unprocessed_pseudogene	ENSG00000249189	chr19
ENSG00000105609	protein_coding	LILRB5	chr19
ENSG00000299998	lncRNA	ENSG00000299998	chr19
ENSG00000212314	snRNA	RNU6-1307P	chr19
ENSG00000240296	processed_pseudogene	ENSG00000240296	chr19
ENSG00000300050	lncRNA	ENSG00000300050	chr19
ENSG00000131042	protein_coding	LILRB2	chr19
ENSG00000264703	miRNA	MIR4752	chr19
ENSG00000240197	unprocessed_pseudogene	ENSG00000240197	chr19
ENSG00000295857	lncRNA	ENSG00000295857	chr19
ENSG00000276758	transcribed_unprocessed_pseudogene	ENSG00000276758	chr19
ENSG00000251431	transcribed_unprocessed_pseudogene	ENSG00000251431	chr19
ENSG00000234436	unprocessed_pseudogene	ENSG00000234436	chr19
ENSG00000187116	protein_coding	LILRA5	chr19
ENSG00000275210	lncRNA	ENSG00000275210	chr19
ENSG00000249654	transcribed_unprocessed_pseudogene	VN1R104P	chr19
ENSG00000250507	transcribed_unprocessed_pseudogene	ENSG00000250507	chr19
ENSG00000239961	protein_coding	LILRA4	chr19
ENSG00000167613	protein_coding	LAIR1	chr19
ENSG00000309882	lncRNA	ENSG00000309882	chr19
ENSG00000288742	lncRNA	ENSG00000288742	chr19
ENSG00000309847	lncRNA	ENSG00000309847	chr19
ENSG00000237955	transcribed_processed_pseudogene	ENSG00000237955	chr19
ENSG00000309284	lncRNA	ENSG00000309284	chr19
ENSG00000167614	protein_coding	TTYH1	chr19
ENSG00000227407	lncRNA	ENSG00000227407	chr19
ENSG00000268496	lncRNA	ENSG00000268496	chr19
ENSG00000226696	lncRNA	LENG8-AS1	chr19
ENSG00000267838	lncRNA	ENSG00000267838	chr19
ENSG00000235681	processed_pseudogene	ENSG00000235681	chr19
ENSG00000167615	protein_coding	LENG8	chr19
ENSG00000275183	protein_coding	LENG9	chr19
ENSG00000167617	protein_coding	CDC42EP5	chr19
ENSG00000167618	protein_coding	LAIR2	chr19
ENSG00000310422	lncRNA	ENSG00000310422	chr19
ENSG00000213016	unprocessed_pseudogene	ENSG00000213016	chr19
ENSG00000290933	lncRNA	ENSG00000290933	chr19
ENSG00000104970	transcribed_unprocessed_pseudogene	KIR3DX1	chr19
ENSG00000235181	unprocessed_pseudogene	ENSG00000235181	chr19
ENSG00000303131	lncRNA	ENSG00000303131	chr19
ENSG00000303115	lncRNA	ENSG00000303115	chr19
ENSG00000239998	protein_coding	LILRA2	chr19
ENSG00000269271	lncRNA	ENSG00000269271	chr19
ENSG00000104974	protein_coding	LILRA1	chr19
ENSG00000238094	unprocessed_pseudogene	ENSG00000238094	chr19
ENSG00000104972	protein_coding	LILRB1	chr19
ENSG00000224730	lncRNA	LILRB1-AS1	chr19
ENSG00000306214	lncRNA	ENSG00000306214	chr19
ENSG00000186818	protein_coding	LILRB4	chr19
ENSG00000277636	miRNA	MIR8061	chr19
ENSG00000242856	transcribed_processed_pseudogene	VN1R105P	chr19
ENSG00000237323	unprocessed_pseudogene	ENSG00000237323	chr19
ENSG00000225370	unprocessed_pseudogene	ENSG00000225370	chr19
ENSG00000299952	lncRNA	ENSG00000299952	chr19
ENSG00000186152	transcribed_unprocessed_pseudogene	LILRP1	chr19
ENSG00000228790	unprocessed_pseudogene	ENSG00000228790	chr19
ENSG00000293273	lncRNA	LILRP2	chr19
ENSG00000170858	transcribed_processed_pseudogene	LILRP2	chr19
ENSG00000242019	protein_coding	KIR3DL3	chr19
ENSG00000215765	lncRNA	ENSG00000215765	chr19
ENSG00000243772	protein_coding	KIR2DL3	chr19
ENSG00000242473	unprocessed_pseudogene	KIR2DP1	chr19
ENSG00000125498	protein_coding	KIR2DL1	chr19
ENSG00000264257	transcribed_unprocessed_pseudogene	KIR3DP1	chr19
ENSG00000189013	protein_coding	KIR2DL4	chr19
ENSG00000167633	protein_coding	KIR3DL1	chr19
ENSG00000221957	protein_coding	KIR2DS4	chr19
ENSG00000240403	protein_coding	KIR3DL2	chr19
ENSG00000199308	snRNA	RNU6-222P	chr19
ENSG00000186431	protein_coding	FCAR	chr19
ENSG00000268734	lncRNA	ENSG00000268734	chr19
ENSG00000302074	lncRNA	ENSG00000302074	chr19
ENSG00000189430	protein_coding	NCR1	chr19
ENSG00000167634	protein_coding	NLRP7	chr19
ENSG00000275012	processed_pseudogene	ENSG00000275012	chr19
ENSG00000022556	protein_coding	NLRP2	chr19
ENSG00000243494	processed_pseudogene	RPL36AP50	chr19
ENSG00000267265	lncRNA	GP6-AS1	chr19
ENSG00000088053	protein_coding	GP6	chr19
ENSG00000267149	lncRNA	ENSG00000267149	chr19
ENSG00000160439	protein_coding	RDH13	chr19
ENSG00000131037	protein_coding	EPS8L1	chr19
ENSG00000125503	protein_coding	PPP1R12C	chr19
ENSG00000287170	lncRNA	ENSG00000287170	chr19
ENSG00000267507	processed_pseudogene	ENSG00000267507	chr19
ENSG00000275863	miRNA	MIR7975	chr19
ENSG00000105048	protein_coding	TNNT1	chr19
ENSG00000309181	lncRNA	ENSG00000309181	chr19
ENSG00000129991	protein_coding	TNNI3	chr19
ENSG00000267110	protein_coding	ENSG00000267110	chr19
ENSG00000167646	protein_coding	DNAAF3	chr19
ENSG00000267577	lncRNA	DNAAF3-AS1	chr19
ENSG00000239137	snoRNA	ENSG00000239137	chr19
ENSG00000129990	protein_coding	SYT5	chr19
ENSG00000080031	protein_coding	PTPRH	chr19
ENSG00000309824	lncRNA	ENSG00000309824	chr19
ENSG00000286230	lncRNA	ENSG00000286230	chr19
ENSG00000267649	lncRNA	ENSG00000267649	chr19
ENSG00000180089	protein_coding	TMEM86B	chr19
ENSG00000276570	lncRNA	ENSG00000276570	chr19
ENSG00000105063	protein_coding	PPP6R1	chr19
ENSG00000275519	miRNA	MIR6804	chr19
ENSG00000278328	miRNA	MIR6802	chr19
ENSG00000278264	miRNA	MIR6803	chr19
ENSG00000133265	protein_coding	HSPBP1	chr19
ENSG00000307621	lncRNA	ENSG00000307621	chr19
ENSG00000160469	protein_coding	BRSK1	chr19
ENSG00000305443	lncRNA	ENSG00000305443	chr19
ENSG00000268729	lncRNA	ENSG00000268729	chr19
ENSG00000180061	protein_coding	TMEM150B	chr19
ENSG00000276831	lncRNA	ENSG00000276831	chr19
ENSG00000133247	protein_coding	KMT5C	chr19
ENSG00000160471	protein_coding	COX6B2	chr19
ENSG00000267706	protein_coding	ENSG00000267706	chr19
ENSG00000180043	protein_coding	GARIN5B	chr19
ENSG00000095752	protein_coding	IL11	chr19
ENSG00000160472	protein_coding	TMEM190	chr19
ENSG00000269275	lncRNA	ENSG00000269275	chr19
ENSG00000233493	protein_coding	TMEM238	chr19
ENSG00000108107	protein_coding	RPL28	chr19
ENSG00000284029	miRNA	MIR6805	chr19
ENSG00000108106	protein_coding	UBE2S	chr19
ENSG00000306861	lncRNA	ENSG00000306861	chr19
ENSG00000187902	protein_coding	SHISA7	chr19
ENSG00000063241	protein_coding	ISOC2	chr19
ENSG00000297900	lncRNA	ENSG00000297900	chr19
ENSG00000283567	protein_coding	C19orf85	chr19
ENSG00000294386	lncRNA	ENSG00000294386	chr19
ENSG00000279063	TEC	ENSG00000279063	chr19
ENSG00000269859	lncRNA	ZNF628-DT	chr19
ENSG00000197483	protein_coding	ZNF628	chr19
ENSG00000090971	protein_coding	NAT14	chr19
ENSG00000179954	protein_coding	SSC5D	chr19
ENSG00000300360	lncRNA	ENSG00000300360	chr19
ENSG00000187550	protein_coding	SBK2	chr19
ENSG00000231274	protein_coding	SBK3	chr19
ENSG00000218891	protein_coding	ZNF579	chr19
ENSG00000179943	protein_coding	FIZ1	chr19
ENSG00000171443	protein_coding	ZNF524	chr19
ENSG00000261221	protein_coding	ZNF865	chr19
ENSG00000276488	lncRNA	ENSG00000276488	chr19
ENSG00000179922	protein_coding	ZNF784	chr19
ENSG00000213015	protein_coding	ZNF580	chr19
ENSG00000171425	protein_coding	ZNF581	chr19
ENSG00000173581	protein_coding	CCDC106	chr19
ENSG00000063244	protein_coding	U2AF2	chr19
ENSG00000267523	lncRNA	ENSG00000267523	chr19
ENSG00000309226	lncRNA	ENSG00000309226	chr19
ENSG00000267096	lncRNA	ENSG00000267096	chr19
ENSG00000063245	protein_coding	EPN1	chr19
ENSG00000267117	lncRNA	ENSG00000267117	chr19
ENSG00000267689	processed_pseudogene	ENSG00000267689	chr19
ENSG00000268593	processed_pseudogene	ENSG00000268593	chr19
ENSG00000185792	protein_coding	NLRP9	chr19
ENSG00000222524	misc_RNA	RN7SKP109	chr19
ENSG00000223638	protein_coding	RFPL4A	chr19
ENSG00000229292	protein_coding	RFPL4AL1	chr19
ENSG00000255238	processed_pseudogene	RFPL4AP1	chr19
ENSG00000179873	protein_coding	NLRP11	chr19
ENSG00000160505	protein_coding	NLRP4	chr19
ENSG00000173572	protein_coding	NLRP13	chr19
ENSG00000179709	protein_coding	NLRP8	chr19
ENSG00000171487	protein_coding	NLRP5	chr19
ENSG00000267522	lncRNA	LINC01864	chr19
ENSG00000142409	protein_coding	ZNF787	chr19
ENSG00000223060	misc_RNA	Y_RNA	chr19
ENSG00000298521	lncRNA	ENSG00000298521	chr19
ENSG00000298539	lncRNA	ENSG00000298539	chr19
ENSG00000279959	TEC	ENSG00000279959	chr19
ENSG00000297336	lncRNA	ENSG00000297336	chr19
ENSG00000167685	protein_coding	ZNF444	chr19
ENSG00000279794	TEC	ENSG00000279794	chr19
ENSG00000197487	protein_coding	GALP	chr19
ENSG00000197213	protein_coding	ZSCAN5B	chr19
ENSG00000204532	protein_coding	ZSCAN5C	chr19
ENSG00000242411	processed_pseudogene	ENSG00000242411	chr19
ENSG00000131848	protein_coding	ZSCAN5A	chr19
ENSG00000267908	unprocessed_pseudogene	ZSCAN5DP	chr19
ENSG00000267710	protein_coding	EDDM13	chr19
ENSG00000267298	lncRNA	ENSG00000267298	chr19
ENSG00000267549	lncRNA	ZSCAN5A-AS1	chr19
ENSG00000200646	misc_RNA	Y_RNA	chr19
ENSG00000213014	processed_pseudogene	VN2R17P	chr19
ENSG00000266907	processed_pseudogene	ENSG00000266907	chr19
ENSG00000267145	processed_pseudogene	ENSG00000267145	chr19
ENSG00000266932	transcribed_processed_pseudogene	ENSG00000266932	chr19
ENSG00000267429	lncRNA	ENSG00000267429	chr19
ENSG00000267606	lncRNA	ENSG00000267606	chr19
ENSG00000290720	lncRNA	ZNF542P	chr19
ENSG00000240225	transcribed_unprocessed_pseudogene	ZNF542P	chr19
ENSG00000018869	protein_coding	ZNF582	chr19
ENSG00000285996	lncRNA	ENSG00000285996	chr19
ENSG00000267781	processed_pseudogene	SLC25A36P1	chr19
ENSG00000267192	lncRNA	ENSG00000267192	chr19
ENSG00000267454	lncRNA	ZNF582-DT	chr19
ENSG00000198440	protein_coding	ZNF583	chr19
ENSG00000296994	lncRNA	ENSG00000296994	chr19
ENSG00000198046	protein_coding	ZNF667	chr19
ENSG00000166770	lncRNA	ZNF667-AS1	chr19
ENSG00000305178	lncRNA	ENSG00000305178	chr19
ENSG00000279405	TEC	ENSG00000279405	chr19
ENSG00000276578	transcribed_unprocessed_pseudogene	ENSG00000276578	chr19
ENSG00000196263	protein_coding	ZNF471	chr19
ENSG00000267224	lncRNA	ENSG00000267224	chr19
ENSG00000267421	lncRNA	ZFP28-DT	chr19
ENSG00000196867	protein_coding	ZFP28	chr19
ENSG00000269696	lncRNA	ZNF470-DT	chr19
ENSG00000197016	protein_coding	ZNF470	chr19
ENSG00000268847	unprocessed_pseudogene	SIGLEC31P	chr19
ENSG00000197951	protein_coding	ZNF71	chr19
ENSG00000293626	protein_coding	ENSG00000293626	chr19
ENSG00000269793	lncRNA	ZIM2-AS1	chr19
ENSG00000268182	protein_coding	SMIM17	chr19
ENSG00000127903	protein_coding	ZNF835	chr19
ENSG00000286125	lncRNA	ENSG00000286125	chr19
ENSG00000268067	transcribed_unprocessed_pseudogene	OR5AH1P	chr19
ENSG00000269699	protein_coding	ZIM2	chr19
ENSG00000268407	unprocessed_pseudogene	ENSG00000268407	chr19
ENSG00000198300	protein_coding	PEG3	chr19
ENSG00000268654	lncRNA	MIMT1	chr19
ENSG00000274777	misc_RNA	ENSG00000274777	chr19
ENSG00000310062	lncRNA	ENSG00000310062	chr19
ENSG00000269786	processed_pseudogene	ENSG00000269786	chr19
ENSG00000306904	lncRNA	ENSG00000306904	chr19
ENSG00000298980	lncRNA	ENSG00000298980	chr19
ENSG00000306919	lncRNA	ENSG00000306919	chr19
ENSG00000303339	lncRNA	ENSG00000303339	chr19
ENSG00000297209	lncRNA	ENSG00000297209	chr19
ENSG00000268483	processed_pseudogene	RPL7AP69	chr19
ENSG00000303130	lncRNA	ENSG00000303130	chr19
ENSG00000274219	unprocessed_pseudogene	ENSG00000274219	chr19
ENSG00000131864	protein_coding	USP29	chr19
ENSG00000141946	protein_coding	ZIM3	chr19
ENSG00000270293	processed_pseudogene	DPPA3P8	chr19
ENSG00000270790	processed_pseudogene	ENSG00000270790	chr19
ENSG00000258873	protein_coding	DUXA	chr19
ENSG00000306458	lncRNA	ENSG00000306458	chr19
ENSG00000268379	transcribed_processed_pseudogene	ENSG00000268379	chr19
ENSG00000083844	protein_coding	ZNF264	chr19
ENSG00000105146	protein_coding	AURKC	chr19
ENSG00000204524	protein_coding	ZNF805	chr19
ENSG00000267871	lncRNA	ZNF460-AS1	chr19
ENSG00000268713	lncRNA	ENSG00000268713	chr19
ENSG00000197714	protein_coding	ZNF460	chr19
ENSG00000279541	TEC	ENSG00000279541	chr19
ENSG00000288899	lncRNA	ENSG00000288899	chr19
ENSG00000268205	lncRNA	ENSG00000268205	chr19
ENSG00000268723	processed_pseudogene	ENSG00000268723	chr19
ENSG00000178229	protein_coding	ZNF543	chr19
ENSG00000268678	lncRNA	ENSG00000268678	chr19
ENSG00000131845	protein_coding	ZNF304	chr19
ENSG00000152433	protein_coding	ZNF547	chr19
ENSG00000256060	protein_coding	TRAPPC2B	chr19
ENSG00000268133	protein_coding	ENSG00000268133	chr19
ENSG00000298280	lncRNA	ENSG00000298280	chr19
ENSG00000188785	protein_coding	ZNF548	chr19
ENSG00000269533	protein_coding	ENSG00000269533	chr19
ENSG00000268533	protein_coding	ENSG00000268533	chr19
ENSG00000186272	protein_coding	ZNF17	chr19
ENSG00000186230	protein_coding	ZNF749	chr19
ENSG00000268163	protein_coding	ENSG00000268163	chr19
ENSG00000276449	lncRNA	ENSG00000276449	chr19
ENSG00000178201	protein_coding	VN1R1	chr19
ENSG00000268545	unprocessed_pseudogene	VN1R107P	chr19
ENSG00000197128	protein_coding	ZNF772	chr19
ENSG00000268266	lncRNA	PKMYT1AR	chr19
ENSG00000105136	protein_coding	ZNF419	chr19
ENSG00000268107	protein_coding	ENSG00000268107	chr19
